Hora,P_base [kW],P_VE [kW],P_DER [kW],P_carga [kW]
2025-01-01 00:00:00,120040.9733600001,408.6012,0.0,120449.57456000011
2025-01-01 00:05:00,118969.1789550001,405.76369,0.0,119374.9426450001
2025-01-01 00:10:00,117897.3845500001,402.92618,0.0,118300.3107300001
2025-01-01 00:15:00,116825.5901450001,400.08867,0.0,117225.6788150001
2025-01-01 00:20:00,115753.7957400001,397.25117,0.0,116151.0469100001
2025-01-01 00:25:00,114682.0013350001,394.41366,0.0,115076.4149950001
2025-01-01 00:30:00,113610.2069300001,391.57615,0.0,114001.7830800001
2025-01-01 00:35:00,112538.4125250001,388.73864,0.0,112927.15116500009
2025-01-01 00:40:00,111466.61812000009,385.90113,0.0,111852.51925000008
2025-01-01 00:45:00,110394.8237150001,383.06362,0.0,110777.8873350001
2025-01-01 00:50:00,109323.02931000009,380.22612,0.0,109703.25543000009
2025-01-01 00:55:00,108251.23490500009,377.38861,0.0,108628.62351500009
2025-01-01 01:00:00,107179.44050000008,374.5511,0.0,107553.99160000008
2025-01-01 01:05:00,107000.80809916675,360.36356,0.0,107361.17165916675
2025-01-01 01:10:00,106822.17569833342,346.17602,0.0,107168.35171833342
2025-01-01 01:15:00,106643.54329750009,331.98847,0.0,106975.53176750008
2025-01-01 01:20:00,106464.91089666674,317.80093,0.0,106782.71182666674
2025-01-01 01:25:00,106286.27849583342,303.61339,0.0,106589.89188583342
2025-01-01 01:30:00,106107.64609500008,289.42585,0.0,106397.07194500008
2025-01-01 01:35:00,105929.01369416674,275.23831,0.0,106204.25200416674
2025-01-01 01:40:00,105750.38129333341,261.05077,0.0,106011.43206333341
2025-01-01 01:45:00,105571.74889250008,246.86322,0.0,105818.61211250008
2025-01-01 01:50:00,105393.11649166675,232.67568,0.0,105625.79217166675
2025-01-01 01:55:00,105214.48409083342,218.48814,0.0,105432.97223083342
2025-01-01 02:00:00,105035.85169000008,204.3006,0.0,105240.15229000009
2025-01-01 02:05:00,104857.21928916674,195.78807,0.0,105053.00735916673
2025-01-01 02:10:00,104678.58688833342,187.27555,0.0,104865.86243833342
2025-01-01 02:15:00,104499.95448750009,178.76302,0.0,104678.71750750009
2025-01-01 02:20:00,104321.32208666674,170.2505,0.0,104491.57258666673
2025-01-01 02:25:00,104142.68968583342,161.73797,0.0,104304.42765583342
2025-01-01 02:30:00,103964.05728500008,153.22545,0.0,104117.28273500007
2025-01-01 02:35:00,103785.42488416674,144.71292,0.0,103930.13780416675
2025-01-01 02:40:00,103606.79248333341,136.2004,0.0,103742.99288333341
2025-01-01 02:45:00,103428.16008250008,127.68788,0.0,103555.84796250008
2025-01-01 02:50:00,103249.52768166675,119.17535,0.0,103368.70303166675
2025-01-01 02:55:00,103070.89528083341,110.66282,0.0,103181.55810083341
2025-01-01 03:00:00,102892.26288000008,102.1503,0.0,102994.41318000008
2025-01-01 03:05:00,103785.42488416674,93.637775,0.0,103879.06265916674
2025-01-01 03:10:00,104678.58688833342,85.12525,0.0,104763.71213833342
2025-01-01 03:15:00,105571.74889250008,76.612725,0.0,105648.36161750008
2025-01-01 03:20:00,106464.91089666674,68.1002,0.0,106533.01109666674
2025-01-01 03:25:00,107358.07290083342,59.587675,0.0,107417.66057583342
2025-01-01 03:30:00,108251.23490500009,51.07515,0.0,108302.3100550001
2025-01-01 03:35:00,109144.39690916675,42.562625,0.0,109186.95953416676
2025-01-01 03:40:00,110037.55891333341,34.0501,0.0,110071.60901333341
2025-01-01 03:45:00,110930.7209175001,25.537575,0.0,110956.2584925001
2025-01-01 03:50:00,111823.88292166677,17.02505,0.0,111840.90797166676
2025-01-01 03:55:00,112717.04492583343,8.512525,0.0,112725.55745083342
2025-01-01 04:00:00,113610.2069300001,0.0,0.0,113610.2069300001
2025-01-01 04:05:00,116111.06054166677,48.237642,0.0,116159.29818366676
