Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
9244.8216,0.0,9244.8216,0.0,0.0,0.0,0.0,0.0,0.0
9180.6214,0.0,9180.6214,0.0,0.0,0.0,0.0,0.0,0.0
9116.4213,0.0,9116.4213,0.0,0.0,0.0,0.0,0.0,0.0
9052.2211,0.0,9052.2211,0.0,0.0,0.0,0.0,0.0,0.0
8988.021,0.0,8988.021,0.0,0.0,0.0,0.0,0.0,0.0
8923.8209,0.0,8923.8208,0.0,0.0,0.0,0.0,0.0,0.0
8859.6207,0.0,8859.6207,0.0,0.0,0.0,0.0,0.0,0.0
8795.4205,0.0,8795.4205,0.0,0.0,0.0,0.0,0.0,0.0
8731.2204,0.0,8731.2204,0.0,0.0,0.0,0.0,0.0,0.0
8667.0202,0.0,8667.0202,0.0,0.0,0.0,0.0,0.0,0.0
8602.8201,0.0,8602.8201,0.0,0.0,0.0,0.0,0.0,0.0
8538.6199,0.0,8538.62,0.0,0.0,0.0,0.0,0.0,0.0
8474.4198,0.0,8474.4198,0.0,0.0,0.0,0.0,0.0,0.0
8153.419,0.0,8153.419,0.0,0.0,0.0,0.0,0.0,0.0
7832.4183,0.0,7832.4183,0.0,0.0,0.0,0.0,0.0,0.0
7511.4175,0.0,7511.4175,0.0,0.0,0.0,0.0,0.0,0.0
7190.4168,0.0,7190.4168,0.0,0.0,0.0,0.0,0.0,0.0
6869.416,0.0,6869.416,0.0,0.0,0.0,0.0,0.0,0.0
6548.4153,0.0,6548.4153,0.0,0.0,0.0,0.0,0.0,0.0
6227.4145,0.0,6227.4145,0.0,0.0,0.0,0.0,0.0,0.0
5906.4138,0.0,5906.4138,0.0,0.0,0.0,0.0,0.0,0.0
5585.413,0.0,5585.413,0.0,0.0,0.0,0.0,0.0,0.0
5264.4123,0.0,5264.4123,0.0,0.0,0.0,0.0,0.0,0.0
4943.4115,0.0,4943.4115,0.0,0.0,0.0,0.0,0.0,0.0
4622.4108,0.0,4622.4108,0.0,0.0,0.0,0.0,0.0,0.0
4429.8103,0.0,4429.8103,0.0,0.0,0.0,0.0,0.0,0.0
4237.2099,0.0,4237.2099,0.0,0.0,0.0,0.0,0.0,0.0
4044.6094,0.0,4044.6094,0.0,0.0,0.0,0.0,0.0,0.0
3852.009,0.0,3852.009,0.0,0.0,0.0,0.0,0.0,0.0
3659.4085,0.0,3659.4085,0.0,0.0,0.0,0.0,0.0,0.0
3466.8081,0.0,3466.8081,0.0,0.0,0.0,0.0,0.0,0.0
3274.2076,0.0,3274.2076,0.0,0.0,0.0,0.0,0.0,0.0
3081.6072,0.0,3081.6072,0.0,0.0,0.0,0.0,0.0,0.0
2889.0067,0.0,2889.0067,0.0,0.0,0.0,0.0,0.0,0.0
2696.4063,0.0,2696.4063,0.0,0.0,0.0,0.0,0.0,0.0
2503.8058,0.0,2503.8058,0.0,0.0,0.0,0.0,0.0,0.0
2311.2054,0.0,2311.2054,0.0,0.0,0.0,0.0,0.0,0.0
2118.6049,0.0,2118.6049,0.0,0.0,0.0,0.0,0.0,0.0
1926.0045,0.0,1926.0045,0.0,0.0,0.0,0.0,0.0,0.0
1733.404,0.0,1733.404,0.0,0.0,0.0,0.0,0.0,0.0
1540.8036,0.0,1540.8036,0.0,0.0,0.0,0.0,0.0,0.0
1348.2031,0.0,1348.2031,0.0,0.0,0.0,0.0,0.0,0.0
1155.6027,0.0,1155.6027,0.0,0.0,0.0,0.0,0.0,0.0
