Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
0.0,0.0,347.0784,0.0,0.0,347.0784,0.0,100.0,0.0
0.0,0.0,344.66813,0.0,0.0,344.66813,0.0,100.0,0.0
0.0,0.0,342.25787,0.0,0.0,342.25787,0.0,100.0,0.0
0.0,0.0,339.8476,0.0,0.0,339.8476,0.0,100.0,0.0
0.0,0.0,337.43733,0.0,0.0,337.43733,0.0,100.0,0.0
0.0,0.0,335.02707,0.0,0.0,335.02707,0.0,100.0,0.0
0.0,0.0,332.6168,0.0,0.0,332.6168,0.0,100.0,0.0
0.0,0.0,330.20653,0.0,0.0,330.20653,0.0,100.0,0.0
0.0,0.0,327.79627,0.0,0.0,327.79627,0.0,100.0,0.0
0.0,0.0,325.386,0.0,0.0,325.386,0.0,100.0,0.0
0.0,0.0,322.97573,0.0,0.0,322.97573,0.0,100.0,0.0
0.0,0.0,320.56547,0.0,0.0,320.56547,0.0,100.0,0.0
0.0,0.0,318.1552,0.0,0.0,318.1552,0.0,100.0,0.0
0.0,0.0,306.10387,0.0,0.0,306.10387,0.0,100.0,0.0
0.0,0.0,294.05253,0.0,0.0,294.05253,0.0,100.0,0.0
0.0,0.0,282.0012,0.0,0.0,282.0012,0.0,100.0,0.0
0.0,0.0,269.94987,0.0,0.0,269.94987,0.0,100.0,0.0
0.0,0.0,257.89853,0.0,0.0,257.89853,0.0,100.0,0.0
0.0,0.0,245.8472,0.0,0.0,245.8472,0.0,100.0,0.0
0.0,0.0,233.79587,0.0,0.0,233.79587,0.0,100.0,0.0
0.0,0.0,221.74453,0.0,0.0,221.74453,0.0,100.0,0.0
0.0,0.0,209.6932,0.0,0.0,209.6932,0.0,100.0,0.0
0.0,0.0,197.64187,0.0,0.0,197.64187,0.0,100.0,0.0
0.0,0.0,185.59053,0.0,0.0,185.59053,0.0,100.0,0.0
0.0,0.0,173.5392,0.0,0.0,173.5392,0.0,100.0,0.0
0.0,0.0,166.3084,0.0,0.0,166.3084,0.0,100.0,0.0
0.0,0.0,159.0776,0.0,0.0,159.0776,0.0,100.0,0.0
0.0,0.0,151.8468,0.0,0.0,151.8468,0.0,100.0,0.0
0.0,0.0,144.616,0.0,0.0,144.616,0.0,100.0,0.0
0.0,0.0,137.3852,0.0,0.0,137.3852,0.0,100.0,0.0
0.0,0.0,130.1544,0.0,0.0,130.1544,0.0,100.0,0.0
0.0,0.0,122.9236,0.0,0.0,122.9236,0.0,100.0,0.0
0.0,0.0,115.6928,0.0,0.0,115.6928,0.0,100.0,0.0
0.0,0.0,108.462,0.0,0.0,108.462,0.0,100.0,0.0
0.0,0.0,101.2312,0.0,0.0,101.2312,0.0,100.0,0.0
0.0,0.0,94.0004,0.0,0.0,94.0004,0.0,100.0,0.0
0.0,0.0,86.7696,0.0,0.0,86.7696,0.0,100.0,0.0
0.0,0.0,79.5388,0.0,0.0,79.5388,0.0,100.0,0.0
0.0,0.0,72.308,0.0,0.0,72.308,0.0,100.0,0.0
0.0,0.0,65.0772,0.0,0.0,65.0772,0.0,100.0,0.0
0.0,0.0,57.8464,0.0,0.0,57.8464,0.0,100.0,0.0
0.0,0.0,50.6156,0.0,0.0,50.6156,0.0,100.0,0.0
0.0,0.0,43.3848,0.0,0.0,43.3848,0.0,100.0,0.0
0.0,0.0,36.154,0.0,0.0,36.154,0.0,100.0,0.0
0.0,0.0,28.9232,0.0,0.0,28.9232,0.0,100.0,0.0
0.0,0.0,21.6924,0.0,0.0,21.6924,0.0,100.0,0.0
0.0,0.0,14.4616,0.0,0.0,14.4616,0.0,100.0,0.0
0.0,0.0,7.2308,0.0,0.0,7.2308,0.0,100.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
0.0,0.0,40.974533,0.0,0.0,40.974533,0.0,100.0,0.0
0.0,0.0,81.949067,0.0,0.0,81.949067,0.0,100.0,0.0
0.0,0.0,122.9236,0.0,0.0,122.9236,0.0,100.0,0.0
0.0,0.0,163.89813,0.0,0.0,163.89813,0.0,100.0,0.0
0.0,0.0,204.87267,0.0,0.0,204.87267,0.0,100.0,0.0
0.0,0.0,245.8472,0.0,0.0,245.8472,0.0,100.0,0.0
