,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,0.0,0.0,113.526,0,0,17.166350913607847,0.0,0.0,113.526,0.8,0.15,91,4,5
1,0.0,0.0,112.73762,0,0,17.20786294343281,0.0,0.0,112.73762,0.79960026,0.15,91,4,5
2,0.0,0.0,111.94925,0,0,17.249374973257776,0.0,0.0,111.94925,0.79920325,0.15,91,4,5
3,0.0,0.0,111.16088,0,0,17.290887003082744,0.0,0.0,111.16087,0.79880899,0.15,91,4,5
4,0.0,0.0,110.3725,0,0,17.33239903290771,0.0,0.0,110.3725,0.79841747,0.15,91,4,5
5,0.0,0.0,109.58412,0,0,17.373911062732674,0.0,0.0,109.58412,0.79802869,0.15,91,4,5
6,0.0,0.0,108.79575,0,0,17.41542309255764,0.0,0.0,108.79575,0.79764264,0.15,91,4,5
7,0.0,0.0,108.00738,0,0,17.456935122382603,0.0,0.0,108.00737,0.79725934,0.15,91,4,5
8,0.0,0.0,107.219,0,0,17.498447152207568,0.0,0.0,107.219,0.79687878,0.15,91,4,5
9,0.0,0.0,106.43063,0,0,17.539959182032533,0.0,0.0,106.43063,0.79650096,0.15,91,4,5
10,0.0,0.0,105.64225,0,0,17.5814712118575,0.0,0.0,105.64225,0.79612588,0.15,91,4,5
11,0.0,0.0,104.85388,0,0,17.622983241682466,0.0,0.0,104.85387,0.79575353,0.15,91,4,5
12,0.0,0.0,104.0655,0,0,17.66449527150743,0.0,0.0,104.0655,0.79538393,0.15,91,4,5
13,0.0,0.0,100.12363,0,0,17.687908628511504,0.0,0.0,100.12363,0.79501707,0.15,91,4,5
14,0.0,0.0,96.18175,0,0,17.711321985515582,0.0,0.0,96.18175,0.7946639,0.15,91,4,5
15,0.0,0.0,92.239875,0,0,17.734735342519656,0.0,0.0,92.239875,0.79432441,0.15,91,4,5
16,0.0,0.0,88.298,0,0,17.758148699523733,0.0,0.0,88.298,0.79399862,0.15,91,4,5
17,0.0,0.0,84.356125,0,0,17.781562056527807,0.0,0.0,84.356125,0.79368652,0.15,91,4,5
18,0.0,0.0,80.41425,0,0,17.804975413531885,0.0,0.0,80.41425,0.7933881,0.15,91,4,5
19,0.0,0.0,76.472375,0,0,17.82838877053596,0.0,0.0,76.472375,0.79310338,0.15,91,4,5
20,0.0,0.0,72.5305,0,0,17.851802127540033,0.0,0.0,72.5305,0.79283234,0.15,91,4,5
21,0.0,0.0,68.588625,0,0,17.87521548454411,0.0,0.0,68.588625,0.79257499,0.15,91,4,5
22,0.0,0.0,64.64675,0,0,17.898628841548184,0.0,0.0,64.64675,0.79233133,0.15,91,4,5
23,0.0,0.0,60.704875,0,0,17.922042198552262,0.0,0.0,60.704875,0.79210136,0.15,91,4,5
24,0.0,0.0,56.763,0,0,17.945455555556336,0.0,0.0,56.763,0.79188508,0.15,91,4,5
25,0.0,0.0,54.397875,0,0,17.948861807655422,0.0,0.0,54.397875,0.79168249,0.15,91,4,5
26,0.0,0.0,52.03275,0,0,17.952268059754505,0.0,0.0,52.03275,0.79148811,0.15,91,4,5
27,0.0,0.0,49.667625,0,0,17.955674311853592,0.0,0.0,49.667625,0.79130194,0.15,91,4,5
28,0.0,0.0,47.3025,0,0,17.959080563952675,0.0,0.0,47.3025,0.79112399,0.15,91,4,5
29,0.0,0.0,44.937375,0,0,17.96248681605176,0.0,0.0,44.937375,0.79095425,0.15,91,4,5
30,0.0,0.0,42.57225,0,0,17.965893068150848,0.0,0.0,42.57225,0.79079273,0.15,91,4,5
31,0.0,0.0,40.207125,0,0,17.96929932024993,0.0,0.0,40.207125,0.79063941,0.15,91,4,5
32,0.0,0.0,37.842,0,0,17.972705572349017,0.0,0.0,37.842,0.79049432,0.15,91,4,5
33,0.0,0.0,35.476875,0,0,17.9761118244481,0.0,0.0,35.476875,0.79035743,0.15,91,4,5
34,0.0,0.0,33.11175,0,0,17.979518076547187,0.0,0.0,33.11175,0.79022876,0.15,91,4,5
