Hora,P_base [kW],P_VE [kW],P_DER [kW],P_carga [kW]
2025-01-01 00:00:00,606743.5328297501,6781.6104,0.0,613525.1432297501
2025-01-01 00:05:00,601326.1798580559,6734.5159,0.0,608060.6957580559
2025-01-01 00:10:00,595908.8268863617,6687.4214,0.0,602596.2482863617
2025-01-01 00:15:00,590491.4739146675,6640.3268,0.0,597131.8007146675
2025-01-01 00:20:00,585074.1209429733,6593.2323,0.0,591667.3532429733
2025-01-01 00:25:00,579656.7679712791,6546.1378,0.0,586202.9057712791
2025-01-01 00:30:00,574239.4149995849,6499.0433,0.0,580738.4582995849
2025-01-01 00:35:00,568822.0620278907,6451.9488,0.0,575274.0108278907
2025-01-01 00:40:00,563404.7090561965,6404.8543,0.0,569809.5633561965
2025-01-01 00:45:00,557987.3560845023,6357.7597,0.0,564345.1157845024
2025-01-01 00:50:00,552570.0031128081,6310.6652,0.0,558880.6683128081
2025-01-01 00:55:00,547152.6501411139,6263.5707,0.0,553416.220841114
2025-01-01 01:00:00,541735.2971694197,6216.4762,0.0,547951.7733694197
2025-01-01 01:05:00,540832.4050074706,5981.0036,0.0,546813.4086074707
2025-01-01 01:10:00,539929.5128455217,5745.531,0.0,545675.0438455216
2025-01-01 01:15:00,539026.6206835726,5510.0584,0.0,544536.6790835726
2025-01-01 01:20:00,538123.7285216235,5274.5859,0.0,543398.3144216235
2025-01-01 01:25:00,537220.8363596746,5039.1133,0.0,542259.9496596745
2025-01-01 01:30:00,536317.9441977255,4803.6407,0.0,541121.5848977255
2025-01-01 01:35:00,535415.0520357764,4568.1681,0.0,539983.2201357764
2025-01-01 01:40:00,534512.1598738275,4332.6955,0.0,538844.8553738275
2025-01-01 01:45:00,533609.2677118784,4097.2229,0.0,537706.4906118785
2025-01-01 01:50:00,532706.3755499293,3861.7504,0.0,536568.1259499294
2025-01-01 01:55:00,531803.4833879804,3626.2778,0.0,535429.7611879804
2025-01-01 02:00:00,530900.5912260313,3390.8052,0.0,534291.3964260312
2025-01-01 02:05:00,529997.6990640822,3249.5216,0.0,533247.2206640822
2025-01-01 02:10:00,529094.8069021333,3108.2381,0.0,532203.0450021332
2025-01-01 02:15:00,528191.9147401842,2966.9545,0.0,531158.8692401842
2025-01-01 02:20:00,527289.0225782351,2825.671,0.0,530114.6935782351
2025-01-01 02:25:00,526386.1304162862,2684.3874,0.0,529070.5178162862
2025-01-01 02:30:00,525483.2382543371,2543.1039,0.0,528026.3421543371
2025-01-01 02:35:00,524580.346092388,2401.8203,0.0,526982.166392388
2025-01-01 02:40:00,523677.4539304391,2260.5368,0.0,525937.9907304391
2025-01-01 02:45:00,522774.56176849,2119.2532,0.0,524893.81496849
2025-01-01 02:50:00,521871.66960654093,1977.9697,0.0,523849.63930654095
2025-01-01 02:55:00,520968.777444592,1836.6861,0.0,522805.46354459197
2025-01-01 03:00:00,520065.8852826429,1695.4026,0.0,521761.2878826429
2025-01-01 03:05:00,524580.346092388,1554.119,0.0,526134.465092388
2025-01-01 03:10:00,529094.8069021333,1412.8355,0.0,530507.6424021333
2025-01-01 03:15:00,533609.2677118784,1271.5519,0.0,534880.8196118784
2025-01-01 03:20:00,538123.7285216235,1130.2684,0.0,539253.9969216235
2025-01-01 03:25:00,542638.1893313688,988.98485,0.0,543627.1741813688
2025-01-01 03:30:00,547152.6501411139,847.7013,0.0,548000.3514411139
2025-01-01 03:35:00,551667.110950859,706.41775,0.0,552373.528700859
2025-01-01 03:40:00,556181.5717606042,565.1342,0.0,556746.7059606041
2025-01-01 03:45:00,560696.0325703495,423.85065,0.0,561119.8832203496
2025-01-01 03:50:00,565210.4933800946,282.5671,0.0,565493.0604800946
2025-01-01 03:55:00,569724.9541898398,141.28355,0.0,569866.2377398398
2025-01-01 04:00:00,574239.4149995849,0.0,0.0,574239.4149995849
2025-01-01 04:05:00,586879.9052668714,800.60678,0.0,587680.5120468715
2025-01-01 04:10:00,599520.3955341579,1601.2136,0.0,601121.6091341579
2025-01-01 04:15:00,612160.8858014443,2401.8203,0.0,614562.7061014443
2025-01-01 04:20:00,624801.3760687307,3202.4271,0.0,628003.8031687307
2025-01-01 04:25:00,637441.8663360173,4003.0339,0.0,641444.9002360173
2025-01-01 04:30:00,650082.3566033037,4803.6407,0.0,654885.9973033037
2025-01-01 04:35:00,662722.8468705901,5604.2475,0.0,668327.0943705902
