Hora,P_base [kW],P_VE [kW],P_DER [kW],P_carga [kW]
2025-01-01 00:00:00,376739.9971622342,3969.462,0.0,380709.4591622342
2025-01-01 00:05:00,373376.2471875714,3941.8963,0.0,377318.14348757145
2025-01-01 00:10:00,370012.49721290864,3914.3306,0.0,373926.8278129086
2025-01-01 00:15:00,366648.7472382458,3886.7649,0.0,370535.5121382458
2025-01-01 00:20:00,363284.997263583,3859.1992,0.0,367144.196463583
2025-01-01 00:25:00,359921.2472889202,3831.6335,0.0,363752.8807889202
2025-01-01 00:30:00,356557.4973142574,3804.0677,0.0,360361.5650142574
2025-01-01 00:35:00,353193.7473395946,3776.502,0.0,356970.24933959456
2025-01-01 00:40:00,349829.99736493174,3748.9363,0.0,353578.93366493174
2025-01-01 00:45:00,346466.24739026895,3721.3706,0.0,350187.617990269
2025-01-01 00:50:00,343102.49741560617,3693.8049,0.0,346796.30231560615
2025-01-01 00:55:00,339738.7474409433,3666.2392,0.0,343404.98664094333
2025-01-01 01:00:00,336374.99746628053,3638.6735,0.0,340013.6709662805
2025-01-01 01:05:00,335814.3724705034,3500.845,1.7607499e-19,339315.21747050335
2025-01-01 01:10:00,335253.7474747263,3363.0164,0.0,338616.7638747263
2025-01-01 01:15:00,334693.12247894914,3225.1879,1.7608862e-19,337918.31037894916
2025-01-01 01:20:00,334132.497483172,3087.3593,0.0,337219.856783172
2025-01-01 01:25:00,333571.8724873949,2949.5308,2.2009942e-19,336521.4032873949
2025-01-01 01:30:00,333011.24749161775,2811.7022,3.9616532e-19,335822.94969161774
2025-01-01 01:35:00,332450.6224958406,2673.8737,0.0,335124.4961958406
2025-01-01 01:40:00,331889.99750006344,2536.0452,0.0,334426.04270006344
2025-01-01 01:45:00,331329.3725042863,2398.2166,0.0,333727.5891042863
2025-01-01 01:50:00,330768.7475085092,2260.3881,0.0,333029.1356085092
2025-01-01 01:55:00,330208.12251273205,2122.5595,0.0,332330.682012732
2025-01-01 02:00:00,329647.4975169549,1984.731,0.0,331632.2285169549
2025-01-01 02:05:00,329086.87252117775,1902.0339,0.0,330988.90642117773
2025-01-01 02:10:00,328526.24752540066,1819.3367,0.0,330345.58422540064
2025-01-01 02:15:00,327965.6225296235,1736.6396,0.0,329702.2621296235
2025-01-01 02:20:00,327404.99753384636,1653.9425,0.0,329058.94003384636
2025-01-01 02:25:00,326844.37253806926,1571.2454,0.0,328415.6179380693
2025-01-01 02:30:00,326283.7475422921,1488.5483,0.0,327772.29584229214
2025-01-01 02:35:00,325723.12254651496,1405.8511,0.0,327128.973646515
2025-01-01 02:40:00,325162.49755073787,1323.154,0.0,326485.65155073785
2025-01-01 02:45:00,324601.8725549607,1240.4569,0.0,325842.3294549607
2025-01-01 02:50:00,324041.24755918357,1157.7597,2.2008124e-19,325199.00725918356
2025-01-01 02:55:00,323480.6225634064,1075.0626,0.0,324555.6851634064
2025-01-01 03:00:00,322919.9975676293,992.3655,0.0,323912.36306762934
2025-01-01 03:05:00,325723.12254651496,909.66837,0.0,326632.790916515
2025-01-01 03:10:00,328526.24752540066,826.97125,0.0,329353.21877540066
2025-01-01 03:15:00,331329.3725042863,744.27413,0.0,332073.64663428627
2025-01-01 03:20:00,334132.497483172,661.577,0.0,334794.074483172
2025-01-01 03:25:00,336935.6224620577,578.87987,0.0,337514.5023320577
2025-01-01 03:30:00,339738.7474409433,496.18275,1.7614315e-19,340234.9301909433
2025-01-01 03:35:00,342541.872419829,413.48562,0.0,342955.358039829
2025-01-01 03:40:00,345344.99739871465,330.7885,0.0,345675.7858987147
2025-01-01 03:45:00,348148.1223776004,248.09138,0.0,348396.2137576004
2025-01-01 03:50:00,350951.24735648604,165.39425,0.0,351116.64160648605
2025-01-01 03:55:00,353754.37233537174,82.697125,0.0,353837.06946037174
2025-01-01 04:00:00,356557.4973142574,0.0,0.0,356557.4973142574
2025-01-01 04:05:00,364406.2472551373,468.61704,0.0,364874.8642951373
2025-01-01 04:10:00,372254.9971960171,937.23408,0.0,373192.23127601715
2025-01-01 04:15:00,380103.74713689706,1405.8511,0.0,381509.5982368971
2025-01-01 04:20:00,387952.4970777769,1874.4682,0.0,389826.9652777769
2025-01-01 04:25:00,395801.2470186568,2343.0852,0.0,398144.3322186568
2025-01-01 04:30:00,403649.9969595367,2811.7023,0.0,406461.6992595367
2025-01-01 04:35:00,411498.74690041656,3280.3193,0.0,414779.06620041654
2025-01-01 04:40:00,419347.49684129644,3748.9363,0.0,423096.43314129644
2025-01-01 04:45:00,427196.24678217625,4217.5534,0.0,431413.80018217623
2025-01-01 04:50:00,435044.9967230562,4686.1704,0.0,439731.1671230562
2025-01-01 04:55:00,442893.746663936,5154.7875,0.0,448048.534163936
2025-01-01 05:00:00,450742.49660481594,5623.4045,0.0,456365.90110481594
2025-01-01 05:05:00,452984.9965879244,5430.4445,0.0,458415.4410879244
2025-01-01 05:10:00,455227.496571033,5237.4846,0.0,460464.98117103305
2025-01-01 05:15:00,457469.9965541416,5044.5246,0.0,462514.5211541416
2025-01-01 05:20:00,459712.49653725006,4851.5647,0.0,464564.06123725005
2025-01-01 05:25:00,461954.9965203586,4658.6047,1.5411956999999998e-19,466613.6012203586
2025-01-01 05:30:00,464197.4965034671,4465.6447,1.9814854e-19,468663.1412034671
2025-01-01 05:35:00,466439.9964865757,4272.6848,0.0,470712.6812865757
2025-01-01 05:40:00,468682.4964696842,4079.7248,0.0,472762.2212696842
2025-01-01 05:45:00,470924.9964527927,3886.7649,4.4081224,474807.35323039273
2025-01-01 05:50:00,473167.4964359013,3693.8049,71.064304,476790.2370319013
2025-01-01 05:55:00,475409.9964190098,3500.845,134.38605,478776.4553690098
2025-01-01 06:00:00,477652.49640211836,3307.885,427.02649,480533.35491211835
2025-01-01 06:05:00,477652.49640211836,4245.1191,2131.8383,479765.77720211836
2025-01-01 06:10:00,477652.49640211836,5182.3532,1862.4845,480972.36510211835
2025-01-01 06:15:00,477652.49640211836,6119.5872,3106.1553,480665.9283021184
2025-01-01 06:20:00,477652.49640211836,7056.8213,2517.2394,482192.07830211835
2025-01-01 06:25:00,477652.49640211836,7994.0554,2820.126,482826.4258021184
2025-01-01 06:30:00,477652.49640211836,8931.2895,2771.6442,483812.1417021184
2025-01-01 06:35:00,477652.49640211836,9868.5236,2163.2356,485357.78440211836
2025-01-01 06:40:00,477652.49640211836,10805.758,3294.812,485163.44240211835
2025-01-01 06:45:00,477652.49640211836,11742.992,12326.294,477069.1944021184
2025-01-01 06:50:00,477652.49640211836,12680.226,12261.319,478071.40340211836
2025-01-01 06:55:00,477652.49640211836,13617.46,12123.189,479146.76740211836
2025-01-01 07:00:00,477652.49640211836,14554.694,19881.193,472325.9974021184
2025-01-01 07:05:00,480455.621381004,15216.271,20624.551,475047.341381004
2025-01-01 07:10:00,483258.7463598896,15877.848,19598.117,479538.47735988966
2025-01-01 07:15:00,486061.8713387753,16539.425,20938.07,481663.2263387753
2025-01-01 07:20:00,488864.9963176611,17201.002,7127.7861,498938.212217661
2025-01-01 07:25:00,491668.1212965467,17862.579,12193.162,497337.5382965467
2025-01-01 07:30:00,494471.24627543235,18524.156,24609.878,488385.52427543234
2025-01-01 07:35:00,497274.37125431804,19185.733,27522.423,488937.68125431804
2025-01-01 07:40:00,500077.4962332037,19847.31,13649.435,506275.3712332037
2025-01-01 07:45:00,502880.62121208943,20508.887,14022.932,509366.5762120894
2025-01-01 07:50:00,505683.7461909751,21170.464,7995.643,518858.5671909751
2025-01-01 07:55:00,508486.87116986077,21832.041,17551.157,512767.7551698608
2025-01-01 08:00:00,511289.9961487464,22493.618,8866.6805,524916.9336487463
2025-01-01 08:05:00,513532.49613185495,22934.669,10706.901,525760.264131855
2025-01-01 08:10:00,515774.9961149635,23375.721,13576.735,525573.9821149635
2025-01-01 08:15:00,518017.49609807204,23816.772,12886.085,528948.1830980721
2025-01-01 08:20:00,520259.9960811805,24257.823,14716.763,529801.0560811805
2025-01-01 08:25:00,522502.4960642891,24698.875,12258.138,534943.2330642891
2025-01-01 08:30:00,524744.9960473976,25139.926,11932.351,537952.5710473976
2025-01-01 08:35:00,526987.4960305062,25580.977,16237.557,536330.9160305061
2025-01-01 08:40:00,529229.9960136147,26022.029,21189.794,534062.2310136147
2025-01-01 08:45:00,531472.4959967233,26463.08,17645.667,540289.9089967232
2025-01-01 08:50:00,533714.9959798318,26904.131,18001.442,542617.6849798318
2025-01-01 08:55:00,535957.4959629404,27345.183,18017.346,545285.3329629403
2025-01-01 09:00:00,538199.9959460489,27786.234,13738.039,552248.1909460489
2025-01-01 09:05:00,539321.2459376032,28034.325,25812.155,541543.4159376031
2025-01-01 09:10:00,540442.4959291574,28282.417,19199.63,549525.2829291574
2025-01-01 09:15:00,541563.7459207117,28530.508,22979.124,547115.1299207117
2025-01-01 09:20:00,542684.995912266,28778.6,23593.894,547869.701912266
2025-01-01 09:25:00,543806.2459038201,29026.691,42396.855,530436.0819038202
2025-01-01 09:30:00,544927.4958953744,29274.782,29074.57,545127.7078953745
2025-01-01 09:35:00,546048.7458869288,29522.874,22480.675,553090.9448869287
2025-01-01 09:40:00,547169.995878483,29770.965,16011.733,560929.227878483
2025-01-01 09:45:00,548291.2458700372,30019.056,16940.022,561370.2798700372
2025-01-01 09:50:00,549412.4958615915,30267.148,15576.441,564103.2028615916
2025-01-01 09:55:00,550533.7458531457,30515.239,11906.452,569142.5328531456
2025-01-01 10:00:00,551654.9958447,30763.33,10903.645,571514.6808447
2025-01-01 10:05:00,552776.2458362543,30956.29,11504.329,572228.2068362543
2025-01-01 10:10:00,553897.4958278085,31149.25,10282.514,574764.2318278085
2025-01-01 10:15:00,555018.7458193628,31342.21,10584.674,575776.2818193628
2025-01-01 10:20:00,556139.9958109171,31535.17,9566.4185,578108.7473109171
2025-01-01 10:25:00,557261.2458024714,31728.13,15124.338,573865.0378024714
2025-01-01 10:30:00,558382.4957940256,31921.09,15364.702,574938.8837940255
2025-01-01 10:35:00,559503.7457855799,32114.05,20314.667,571303.1287855799
2025-01-01 10:40:00,560624.9957771342,32307.01,15873.603,577058.4027771342
2025-01-01 10:45:00,561746.2457686885,32499.97,15409.231,578836.9847686884
2025-01-01 10:50:00,562867.4957602428,32692.93,13914.791,581645.6347602429
2025-01-01 10:55:00,563988.745751797,32885.89,20482.332,576392.303751797
2025-01-01 11:00:00,565109.9957433513,33078.85,19382.744,578806.1017433513
2025-01-01 11:05:00,562867.4957602428,32582.667,45437.535,550012.6277602428
2025-01-01 11:10:00,560624.9957771342,32086.484,29763.403,562948.0767771342
2025-01-01 11:15:00,558382.4957940256,31590.302,17886.031,572086.7667940257
2025-01-01 11:20:00,556139.9958109171,31094.119,19126.93,568107.184810917
2025-01-01 11:25:00,553897.4958278086,30597.936,17986.448,566508.9838278086
2025-01-01 11:30:00,551654.9958447001,30101.753,18358.127,563398.6218447002
2025-01-01 11:35:00,549412.4958615915,29605.571,19970.251,559047.8158615915
2025-01-01 11:40:00,547169.995878483,29109.388,20487.33,555792.0538784831
2025-01-01 11:45:00,544927.4958953744,28613.205,18501.71,555038.9908953744
2025-01-01 11:50:00,542684.995912266,28117.022,18457.635,552344.382912266
2025-01-01 11:55:00,540442.4959291574,27620.84,23012.748,545050.5879291573
2025-01-01 12:00:00,538199.9959460489,27124.657,34691.103,530633.5499460489
2025-01-01 12:05:00,537639.3709502717,26793.868,26158.843,538274.3959502717
2025-01-01 12:10:00,537078.7459544946,26463.08,20996.685,542545.1409544945
2025-01-01 12:15:00,536518.1209587175,26132.291,18733.441,543916.9709587175
2025-01-01 12:20:00,535957.4959629404,25801.503,20311.941,541447.0579629404
2025-01-01 12:25:00,535396.8709671632,25470.714,19594.937,541272.6479671632
2025-01-01 12:30:00,534836.2459713861,25139.926,19718.073,540258.0989713861
