Hora,P_base [kW],P_VE [kW],P_DER [kW],P_carga [kW]
2025-01-01 00:00:00,56000.00000000001,0.0,0.0,56000.00000000001
2025-01-01 00:05:00,55500.00000000001,0.0,0.0,55500.00000000001
2025-01-01 00:10:00,55000.00000000001,0.0,0.0,55000.00000000001
2025-01-01 00:15:00,54500.00000000001,0.0,0.0,54500.00000000001
2025-01-01 00:20:00,54000.0,0.0,0.0,54000.0
2025-01-01 00:25:00,53500.0,0.0,0.0,53500.0
2025-01-01 00:30:00,53000.0,0.0,0.0,53000.0
2025-01-01 00:35:00,52500.0,0.0,0.0,52500.0
2025-01-01 00:40:00,52000.0,0.0,0.0,52000.0
2025-01-01 00:45:00,51500.0,0.0,0.0,51500.0
2025-01-01 00:50:00,51000.0,0.0,0.0,51000.0
2025-01-01 00:55:00,50500.0,0.0,0.0,50500.0
2025-01-01 01:00:00,50000.0,0.0,0.0,50000.0
2025-01-01 01:05:00,49916.666666666664,0.0,0.0,49916.666666666664
2025-01-01 01:10:00,49833.333333333336,0.0,0.0,49833.333333333336
2025-01-01 01:15:00,49750.0,0.0,0.0,49750.0
2025-01-01 01:20:00,49666.666666666664,0.0,0.0,49666.666666666664
2025-01-01 01:25:00,49583.333333333336,0.0,0.0,49583.333333333336
2025-01-01 01:30:00,49500.0,0.0,0.0,49500.0
2025-01-01 01:35:00,49416.666666666664,0.0,0.0,49416.666666666664
2025-01-01 01:40:00,49333.333333333336,0.0,0.0,49333.333333333336
2025-01-01 01:45:00,49250.0,0.0,0.0,49250.0
2025-01-01 01:50:00,49166.666666666664,0.0,0.0,49166.666666666664
2025-01-01 01:55:00,49083.333333333336,0.0,0.0,49083.333333333336
2025-01-01 02:00:00,49000.0,0.0,0.0,49000.0
2025-01-01 02:05:00,48916.666666666664,0.0,0.0,48916.666666666664
2025-01-01 02:10:00,48833.333333333336,0.0,0.0,48833.333333333336
2025-01-01 02:15:00,48750.0,0.0,0.0,48750.0
2025-01-01 02:20:00,48666.666666666664,0.0,0.0,48666.666666666664
2025-01-01 02:25:00,48583.333333333336,0.0,0.0,48583.333333333336
2025-01-01 02:30:00,48500.0,0.0,0.0,48500.0
2025-01-01 02:35:00,48416.666666666664,0.0,0.0,48416.666666666664
2025-01-01 02:40:00,48333.333333333336,0.0,0.0,48333.333333333336
2025-01-01 02:45:00,48250.0,0.0,0.0,48250.0
2025-01-01 02:50:00,48166.666666666664,0.0,0.0,48166.666666666664
2025-01-01 02:55:00,48083.333333333336,0.0,0.0,48083.333333333336
2025-01-01 03:00:00,48000.0,0.0,0.0,48000.0
2025-01-01 03:05:00,48416.666666666664,0.0,0.0,48416.666666666664
2025-01-01 03:10:00,48833.333333333336,0.0,0.0,48833.333333333336
2025-01-01 03:15:00,49250.0,0.0,0.0,49250.0
2025-01-01 03:20:00,49666.666666666664,0.0,0.0,49666.666666666664
2025-01-01 03:25:00,50083.333333333336,0.0,0.0,50083.333333333336
2025-01-01 03:30:00,50500.0,0.0,0.0,50500.0
2025-01-01 03:35:00,50916.666666666664,0.0,0.0,50916.666666666664
2025-01-01 03:40:00,51333.33333333333,0.0,0.0,51333.33333333333
2025-01-01 03:45:00,51750.00000000001,0.0,0.0,51750.00000000001
2025-01-01 03:50:00,52166.66666666667,0.0,0.0,52166.66666666667
2025-01-01 03:55:00,52583.333333333336,0.0,0.0,52583.333333333336
2025-01-01 04:00:00,53000.0,0.0,0.0,53000.0
2025-01-01 04:05:00,54166.66666666667,0.0,0.0,54166.66666666667
2025-01-01 04:10:00,55333.333333333336,0.0,0.0,55333.333333333336
2025-01-01 04:15:00,56500.00000000001,0.0,0.0,56500.00000000001
2025-01-01 04:20:00,57666.666666666664,0.0,0.0,57666.666666666664
2025-01-01 04:25:00,58833.333333333336,0.0,0.0,58833.333333333336
2025-01-01 04:30:00,60000.00000000001,0.0,0.0,60000.00000000001
2025-01-01 04:35:00,61166.66666666667,0.0,0.0,61166.66666666667
2025-01-01 04:40:00,62333.33333333334,0.0,0.0,62333.33333333334
2025-01-01 04:45:00,63500.0,0.0,0.0,63500.0
2025-01-01 04:50:00,64666.66666666667,0.0,0.0,64666.66666666667
2025-01-01 04:55:00,65833.33333333333,0.0,0.0,65833.33333333333
2025-01-01 05:00:00,67000.0,0.0,0.0,67000.0
2025-01-01 05:05:00,67333.33333333333,0.0,0.0,67333.33333333333
2025-01-01 05:10:00,67666.66666666667,0.0,0.0,67666.66666666667
2025-01-01 05:15:00,68000.0,0.0,0.0,68000.0
2025-01-01 05:20:00,68333.33333333333,0.0,0.0,68333.33333333333
2025-01-01 05:25:00,68666.66666666667,0.0,0.0,68666.66666666667
2025-01-01 05:30:00,69000.0,0.0,0.0,69000.0
2025-01-01 05:35:00,69333.33333333333,0.0,0.0,69333.33333333333
