Hora,P_base [kW],P_VE [kW],P_DER [kW],P_carga [kW]
2025-01-01 00:00:00,501440.93622293393,5628.2412,0.0,507069.1774229339
2025-01-01 00:05:00,496963.78500665777,5589.1562,0.0,502552.9412066578
2025-01-01 00:10:00,492486.63379038154,5550.0712,0.0,498036.70499038155
2025-01-01 00:15:00,488009.4825741053,5510.9862,0.0,493520.4687741053
2025-01-01 00:20:00,483532.33135782916,5471.9012,0.0,489004.2325578292
2025-01-01 00:25:00,479055.18014155293,5432.8162,0.0,484487.99634155293
2025-01-01 00:30:00,474578.02892527677,5393.7312,0.0,479971.76012527675
2025-01-01 00:35:00,470100.87770900055,5354.6461,0.0,475455.52380900056
2025-01-01 00:40:00,465623.7264927243,5315.5611,0.0,470939.2875927243
2025-01-01 00:45:00,461146.57527644816,5276.4761,0.0,466423.05137644813
2025-01-01 00:50:00,456669.42406017194,5237.3911,0.0,461906.81516017194
2025-01-01 00:55:00,452192.2728438958,5198.3061,0.0,457390.57894389576
2025-01-01 01:00:00,447715.12162761955,5159.2211,0.0,452874.3427276196
2025-01-01 01:05:00,446968.9297582402,4963.7961,0.0,451932.72585824016
2025-01-01 01:10:00,446222.7378888608,4768.371,0.0,450991.1088888608
2025-01-01 01:15:00,445476.54601948144,4572.946,0.0,450049.49201948143
2025-01-01 01:20:00,444730.35415010207,4377.5209,0.0,449107.87505010207
2025-01-01 01:25:00,443984.16228072275,4182.0959,0.0,448166.25818072277
2025-01-01 01:30:00,443237.9704113433,3986.6708,0.0,447224.64121134335
2025-01-01 01:35:00,442491.77854196395,3791.2458,0.0,446283.02434196393
2025-01-01 01:40:00,441745.58667258464,3595.8208,0.0,445341.40747258463
2025-01-01 01:45:00,440999.3948032053,3400.3957,0.0,444399.79050320527
2025-01-01 01:50:00,440253.20293382584,3204.9707,0.0,443458.17363382585
2025-01-01 01:55:00,439507.01106444653,3009.5456,0.0,442516.55666444654
2025-01-01 02:00:00,438760.81919506716,2814.1206,0.0,441574.9397950672
2025-01-01 02:05:00,438014.6273256878,2696.8656,0.0,440711.4929256878
2025-01-01 02:10:00,437268.4354563084,2579.6106,0.0,439848.04605630843
2025-01-01 02:15:00,436522.24358692905,2462.3555,0.0,438984.59908692905
2025-01-01 02:20:00,435776.0517175497,2345.1005,0.0,438121.1522175497
2025-01-01 02:25:00,435029.8598481703,2227.8455,0.0,437257.7053481703
2025-01-01 02:30:00,434283.66797879094,2110.5905,0.0,436394.2584787909
2025-01-01 02:35:00,433537.47610941157,1993.3354,0.0,435530.81150941155
2025-01-01 02:40:00,432791.28424003226,1876.0804,0.0,434667.36464003223
2025-01-01 02:45:00,432045.0923706528,1758.8254,0.0,433803.9177706528
2025-01-01 02:50:00,431298.90050127346,1641.5703,0.0,432940.4708012735
2025-01-01 02:55:00,430552.70863189414,1524.3153,0.0,432077.02393189416
2025-01-01 03:00:00,429806.5167625148,1407.0603,0.0,431213.5770625148
2025-01-01 03:05:00,433537.47610941157,1289.8053,0.0,434827.2814094116
2025-01-01 03:10:00,437268.4354563084,1172.5503,0.0,438440.9857563084
2025-01-01 03:15:00,440999.3948032053,1055.2952,0.0,442054.69000320527
2025-01-01 03:20:00,444730.35415010207,938.0402,0.0,445668.39435010205
2025-01-01 03:25:00,448461.3134969989,820.78517,0.0,449282.0986669989
2025-01-01 03:30:00,452192.2728438958,703.53015,0.0,452895.8029938958
2025-01-01 03:35:00,455923.23219079257,586.27513,0.0,456509.5073207926
2025-01-01 03:40:00,459654.19153768936,469.0201,0.0,460123.2116376894
2025-01-01 03:45:00,463385.15088458627,351.76508,0.0,463736.91596458625
2025-01-01 03:50:00,467116.1102314831,234.51005,0.0,467350.6202814831
2025-01-01 03:55:00,470847.0695783799,117.25503,0.0,470964.3246083799
2025-01-01 04:00:00,474578.02892527677,0.0,0.0,474578.02892527677
2025-01-01 04:05:00,485024.7150965879,664.44514,0.0,485689.1602365879
2025-01-01 04:10:00,495471.40126789897,1328.8903,0.0,496800.291567899
2025-01-01 04:15:00,505918.08743921015,1993.3354,0.0,507911.42283921014
2025-01-01 04:20:00,516364.7736105212,2657.7806,0.0,519022.5542105212
2025-01-01 04:25:00,526811.4597818324,3322.2257,0.0,530133.6854818324
2025-01-01 04:30:00,537258.1459531435,3986.6708,0.0,541244.8167531434
2025-01-01 04:35:00,547704.8321244546,4651.116,0.0,552355.9481244546
2025-01-01 04:40:00,558151.5182957657,5315.5611,0.0,563467.0793957658
2025-01-01 04:45:00,568598.2044670768,5980.0063,0.0,574578.2107670768
2025-01-01 04:50:00,579044.890638388,6644.4514,0.0,585689.342038388
2025-01-01 04:55:00,589491.5768096991,7308.8966,0.0,596800.473409699
2025-01-01 05:00:00,599938.2629810103,7973.3417,0.0,607911.6046810102
2025-01-01 05:05:00,602923.0304585276,7699.7466,0.0,610622.7770585276
2025-01-01 05:10:00,605907.7979360452,7426.1516,0.0,613333.9495360452
2025-01-01 05:15:00,608892.5654135626,7152.5565,0.0,616045.1219135625
2025-01-01 05:20:00,611877.3328910801,6878.9615,0.0,618756.29439108
2025-01-01 05:25:00,614862.1003685975,6605.3664,0.0,621467.4667685976
2025-01-01 05:30:00,617846.8678461149,6331.7714,0.0,624178.6392461149
2025-01-01 05:35:00,620831.6353236325,6058.1763,0.0,626889.8116236326
2025-01-01 05:40:00,623816.4028011499,5784.5812,0.0,629600.9840011499
2025-01-01 05:45:00,626801.1702786674,5510.9862,5.8672109,632306.2892677675
2025-01-01 05:50:00,629785.9377561848,5237.3911,94.586589,634928.7422671849
2025-01-01 05:55:00,632770.7052337023,4963.7961,178.86784,637555.6334937024
2025-01-01 06:00:00,635755.4727112197,4690.201,568.37226,639877.3014512197
2025-01-01 06:05:00,635755.4727112197,6019.0913,2837.4767,638937.0873112197
2025-01-01 06:10:00,635755.4727112197,7347.9816,2478.9669,640624.4874112197
2025-01-01 06:15:00,635755.4727112197,8676.8719,4134.2927,640298.0519112197
2025-01-01 06:20:00,635755.4727112197,10005.762,3350.4457,642410.7890112196
2025-01-01 06:25:00,635755.4727112197,11334.652,3753.5877,643336.5370112197
2025-01-01 06:30:00,635755.4727112197,12663.543,3689.0584,644729.9573112197
2025-01-01 06:35:00,635755.4727112197,13992.433,2879.2666,646868.6391112197
2025-01-01 06:40:00,635755.4727112197,15321.323,4385.3947,646691.4010112197
2025-01-01 06:45:00,635755.4727112197,16650.214,16406.298,635999.3887112198
2025-01-01 06:50:00,635755.4727112197,17979.104,16319.815,637414.7617112198
2025-01-01 06:55:00,635755.4727112197,19307.994,16135.964,638927.5027112196
2025-01-01 07:00:00,635755.4727112197,20636.884,26461.868,629930.4887112196
2025-01-01 07:05:00,639486.4320581165,21574.925,27451.278,633610.0790581165
2025-01-01 07:10:00,643217.3914050134,22512.965,26085.094,639645.2624050133
2025-01-01 07:15:00,646948.3507519101,23451.005,27868.572,642530.7837519101
2025-01-01 07:20:00,650679.3100988071,24389.045,9487.0832,665581.2718988071
2025-01-01 07:25:00,654410.269445704,25327.085,16229.099,663508.2554457039
2025-01-01 07:30:00,658141.2287926007,26265.126,32755.747,651650.6077926008
2025-01-01 07:35:00,661872.1881394975,27203.166,36632.346,652443.0081394975
2025-01-01 07:40:00,665603.1474863944,28141.206,18167.399,675576.9544863944
2025-01-01 07:45:00,669334.1068332912,29079.246,18664.522,679748.8308332913
2025-01-01 07:50:00,673065.0661801881,30017.286,10642.201,692440.151180188
2025-01-01 07:55:00,676796.025527085,30955.327,23360.589,684390.763527085
2025-01-01 08:00:00,680526.9848739817,31893.367,11801.552,700618.7998739816
2025-01-01 08:05:00,683511.7523514992,32518.727,14250.885,701779.5943514991
2025-01-01 08:10:00,686496.5198290166,33144.087,18070.635,701569.9718290167
2025-01-01 08:15:00,689481.2873065341,33769.447,17151.379,706099.3553065342
2025-01-01 08:20:00,692466.0547840516,34394.807,19588.012,707272.8497840517
2025-01-01 08:25:00,695450.8222615691,35020.167,16315.582,714155.407261569
2025-01-01 08:30:00,698435.5897390866,35645.528,15881.959,718199.1587390866
2025-01-01 08:35:00,701420.3572166039,36270.888,21612.189,716079.056216604
2025-01-01 08:40:00,704405.1246941215,36896.248,28203.616,713097.7566941215
2025-01-01 08:45:00,707389.8921716389,37521.608,23486.382,721425.1181716389
2025-01-01 08:50:00,710374.6596491564,38146.968,23959.92,724561.7076491563
2025-01-01 08:55:00,713359.4271266739,38772.328,23981.087,728150.6681266739
2025-01-01 09:00:00,716344.1946041913,39397.688,18285.329,737456.5536041913
2025-01-01 09:05:00,717836.5783429501,39749.453,34355.978,723230.0533429501
2025-01-01 09:10:00,719328.9620817087,40101.219,25554.708,733875.4730817088
2025-01-01 09:15:00,720821.3458204676,40452.984,30585.215,730689.1148204677
2025-01-01 09:20:00,722313.7295592262,40804.749,31403.473,731715.0055592261
2025-01-01 09:25:00,723806.1132979849,41156.514,56430.214,708532.4132979849
2025-01-01 09:30:00,725298.4970367437,41508.279,38698.252,728108.5240367437
2025-01-01 09:35:00,726790.8807755024,41860.044,29921.778,738729.1467755024
2025-01-01 09:40:00,728283.2645142612,42211.809,21311.616,749183.4575142611
2025-01-01 09:45:00,729775.6482530198,42563.574,22547.169,749792.0532530198
2025-01-01 09:50:00,731268.0319917786,42915.339,20732.243,753451.1279917787
2025-01-01 09:55:00,732760.4157305373,43267.104,15847.487,760180.0327305374
2025-01-01 10:00:00,734252.799469296,43618.869,14512.752,763358.916469296
2025-01-01 10:05:00,735745.1832080547,43892.464,15312.262,764325.3852080548
2025-01-01 10:10:00,737237.5669468135,44166.059,13686.026,767717.5999468135
2025-01-01 10:15:00,738729.9506855722,44439.654,14088.201,769081.4036855722
2025-01-01 10:20:00,740222.334424331,44713.25,12732.903,772202.6814243309
2025-01-01 10:25:00,741714.7181630896,44986.845,20130.494,766571.0691630896
2025-01-01 10:30:00,743207.1019018485,45260.44,20450.419,768017.1229018485
2025-01-01 10:35:00,744699.4856406072,45534.035,27038.822,763194.6986406072
