Hora,P_base [kW],P_VE [kW],P_DER [kW],P_carga [kW]
2025-01-01 00:00:00,342490.906511122,3517.2156,0.0,346008.122111122
2025-01-01 00:05:00,339432.9519887013,3492.7905,0.0,342925.7424887013
2025-01-01 00:10:00,336374.99746628053,3468.3654,0.0,339843.36286628054
2025-01-01 00:15:00,333317.0429438598,3443.9403,0.0,336760.98324385984
2025-01-01 00:20:00,330259.08842143905,3419.5152,0.0,333678.6036214391
2025-01-01 00:25:00,327201.13389901834,3395.0901,0.0,330596.2239990183
2025-01-01 00:30:00,324143.1793765976,3370.6649,0.0,327513.84427659755
2025-01-01 00:35:00,321085.22485417686,3346.2398,0.0,324431.46465417685
2025-01-01 00:40:00,318027.27033175615,3321.8147,0.0,321349.08503175614
2025-01-01 00:45:00,314969.3158093354,3297.3896,0.0,318266.7054093354
2025-01-01 00:50:00,311911.3612869147,3272.9645,0.0,315184.3257869147
2025-01-01 00:55:00,308853.4067644939,3248.5394,0.0,312101.9461644939
2025-01-01 01:00:00,305795.4522420732,3224.1143,0.0,309019.5665420732
2025-01-01 01:05:00,305285.79315500305,3101.9888,1.6006817e-19,308387.78195500304
2025-01-01 01:10:00,304776.13406793296,2979.8632,0.0,307755.997267933
2025-01-01 01:15:00,304266.4749808628,2857.7377,1.6008057e-19,307124.2126808628
2025-01-01 01:20:00,303756.8158937927,2735.6121,0.0,306492.42799379275
2025-01-01 01:25:00,303247.1568067226,2613.4866,2.0009038e-19,305860.6434067226
2025-01-01 01:30:00,302737.4977196525,2491.3611,3.6015029e-19,305228.85881965247
2025-01-01 01:35:00,302227.83863258234,2369.2355,0.0,304597.07413258235
2025-01-01 01:40:00,301718.17954551225,2247.11,0.0,303965.28954551223
2025-01-01 01:45:00,301208.5204584421,2124.9844,0.0,303333.5048584421
2025-01-01 01:50:00,300698.86137137195,2002.8589,0.0,302701.72027137195
2025-01-01 01:55:00,300189.20228430186,1880.7333,0.0,302069.9355843019
2025-01-01 02:00:00,299679.5431972317,1758.6078,0.0,301438.1509972317
2025-01-01 02:05:00,299169.88411016157,1685.3325,0.0,300855.2166101616
2025-01-01 02:10:00,298660.2250230915,1612.0572,0.0,300272.28222309146
2025-01-01 02:15:00,298150.56593602133,1538.7818,0.0,299689.34773602133
2025-01-01 02:20:00,297640.90684895124,1465.5065,0.0,299106.41334895126
2025-01-01 02:25:00,297131.24776188115,1392.2312,0.0,298523.47896188113
2025-01-01 02:30:00,296621.588674811,1318.9559,0.0,297940.544574811
2025-01-01 02:35:00,296111.92958774086,1245.6805,0.0,297357.6100877409
2025-01-01 02:40:00,295602.27050067077,1172.4052,0.0,296774.67570067075
2025-01-01 02:45:00,295092.6114136006,1099.1299,0.0,296191.7413136006
2025-01-01 02:50:00,294582.9523265305,1025.8546,2.0007386e-19,295608.8069265305
2025-01-01 02:55:00,294073.2932394604,952.57923,0.0,295025.87246946036
2025-01-01 03:00:00,293563.63415239024,879.3039,0.0,294442.93805239024
2025-01-01 03:05:00,296111.92958774086,806.02858,0.0,296917.95816774084
2025-01-01 03:10:00,298660.2250230915,732.75325,0.0,299392.9782730915
2025-01-01 03:15:00,301208.5204584421,659.47793,0.0,301867.9983884421
2025-01-01 03:20:00,303756.8158937927,586.2026,0.0,304343.01849379274
2025-01-01 03:25:00,306305.11132914334,512.92728,0.0,306818.03860914335
2025-01-01 03:30:00,308853.4067644939,439.65195,1.6013013e-19,309293.05871449393
2025-01-01 03:35:00,311401.7021998445,366.37662,0.0,311768.0788198445
2025-01-01 03:40:00,313949.99763519515,293.1013,0.0,314243.0989351951
2025-01-01 03:45:00,316498.2930705458,219.82598,0.0,316718.11905054585
2025-01-01 03:50:00,319046.5885058964,146.55065,0.0,319193.1391558964
2025-01-01 03:55:00,321594.883941247,73.275325,0.0,321668.159266247
2025-01-01 04:00:00,324143.1793765976,0.0,0.0,324143.1793765976
2025-01-01 04:05:00,331278.40659557935,415.22684,0.0,331693.63343557937
2025-01-01 04:10:00,338413.633814561,830.45368,0.0,339244.087494561
2025-01-01 04:15:00,345548.8610335427,1245.6805,0.0,346794.54153354274
2025-01-01 04:20:00,352684.08825252444,1660.9074,0.0,354344.99565252446
2025-01-01 04:25:00,359819.31547150615,2076.1342,0.0,361895.4496715061
2025-01-01 04:30:00,366954.54269048787,2491.3611,0.0,369445.90379048785
2025-01-01 04:35:00,374089.7699094696,2906.5879,0.0,376996.35780946957
2025-01-01 04:40:00,381224.9971284513,3321.8147,0.0,384546.8118284513
2025-01-01 04:45:00,388360.22434743296,3737.0416,0.0,392097.26594743296
2025-01-01 04:50:00,395495.4515664147,4152.2684,0.0,399647.7199664147
2025-01-01 04:55:00,402630.6787853964,4567.4953,0.0,407198.1740853964
2025-01-01 05:00:00,409765.9060043781,4982.7221,0.0,414748.6281043781
2025-01-01 05:05:00,411804.5423526586,4811.7463,0.0,416616.2886526586
2025-01-01 05:10:00,413843.1787009391,4640.7706,0.0,418483.9493009391
2025-01-01 05:15:00,415881.8150492196,4469.7948,0.0,420351.60984921956
2025-01-01 05:20:00,417920.45139750006,4298.8191,0.0,422219.2704975001
2025-01-01 05:25:00,419959.08774578053,4127.8433,0.0,424086.93104578054
2025-01-01 05:30:00,421997.724094061,3956.8676,1.8013504e-19,425954.591694061
2025-01-01 05:35:00,424036.36044234154,3785.8918,0.0,427822.2522423415
2025-01-01 05:40:00,426074.99679062195,3614.916,0.0,429689.912790622
2025-01-01 05:45:00,428113.6331389024,3443.9403,4.007384,431553.56605490245
2025-01-01 05:50:00,430152.26948718296,3272.9645,64.603913,433360.63007418293
2025-01-01 05:55:00,432190.90583546343,3101.9888,122.16914,435170.7254954634
2025-01-01 06:00:00,434229.5421837439,2931.013,388.2059,436772.3492837439
2025-01-01 06:05:00,434229.5421837439,3761.4667,1938.0348,436052.9740837439
2025-01-01 06:10:00,434229.5421837439,4591.9204,1693.1678,437128.2947837439
2025-01-01 06:15:00,434229.5421837439,5422.3741,2823.7776,436828.13868374395
2025-01-01 06:20:00,434229.5421837439,6252.8277,2288.3995,438193.97038374393
2025-01-01 06:25:00,434229.5421837439,7083.2814,2563.7509,438749.0726837439
2025-01-01 06:30:00,434229.5421837439,7913.7351,2519.6765,439623.6007837439
2025-01-01 06:35:00,434229.5421837439,8744.1888,1966.5778,441007.1531837439
2025-01-01 06:40:00,434229.5421837439,9574.6425,2995.2836,440808.9010837439
2025-01-01 06:45:00,434229.5421837439,10405.096,11205.722,433428.9161837439
2025-01-01 06:50:00,434229.5421837439,11235.55,11146.653,434318.4391837439
2025-01-01 06:55:00,434229.5421837439,12066.004,11021.081,435274.4651837439
2025-01-01 07:00:00,434229.5421837439,12896.457,18073.812,429052.1871837439
2025-01-01 07:05:00,436777.8376190945,13482.66,18749.592,431510.9056190945
2025-01-01 07:10:00,439326.1330544451,14068.862,17816.47,435578.52505444514
2025-01-01 07:15:00,441874.4284897957,14655.065,19034.609,437494.8844897957
2025-01-01 07:20:00,444422.7239251464,15241.268,6479.8055,453184.18642514636
2025-01-01 07:25:00,446971.019360497,15827.47,11084.693,451713.796360497
2025-01-01 07:30:00,449519.3147958476,16413.673,22372.616,443560.3717958476
2025-01-01 07:35:00,452067.6102311982,16999.875,25020.385,444047.1002311982
2025-01-01 07:40:00,454615.9056665488,17586.078,12408.578,459793.4056665488
2025-01-01 07:45:00,457164.20110189944,18172.281,12748.12,462588.36210189946
2025-01-01 07:50:00,459712.49653725006,18758.483,7268.7663,471202.21323725005
2025-01-01 07:55:00,462260.7919726007,19344.686,15955.597,465649.88097260066
2025-01-01 08:00:00,464809.08740795124,19930.888,8060.6186,476679.35680795123
2025-01-01 08:05:00,466847.7237562317,20321.69,9733.5461,477435.86765623174
2025-01-01 08:10:00,468886.36010451225,20712.492,12342.487,477256.36510451225
2025-01-01 08:15:00,470924.9964527927,21103.294,11714.623,480313.6674527927
2025-01-01 08:20:00,472963.6328010732,21494.095,13378.876,481078.85180107324
2025-01-01 08:25:00,475002.2691493537,21884.897,11143.762,485743.40414935374
2025-01-01 08:30:00,477040.9054976342,22275.699,10847.592,488469.0124976342
2025-01-01 08:35:00,479079.5418459147,22666.501,14761.416,486984.62684591464
2025-01-01 08:40:00,481118.1781941952,23057.302,19263.449,484912.0311941952
2025-01-01 08:45:00,483156.8145424757,23448.104,16041.515,490563.40354247566
2025-01-01 08:50:00,485195.45089075615,23838.906,16364.948,492669.4088907562
2025-01-01 08:55:00,487234.0872390367,24229.707,16379.405,495084.38923903665
2025-01-01 09:00:00,489272.72358731716,24620.509,12489.126,501404.1065873172
2025-01-01 09:05:00,490292.0417614574,24840.335,23465.595,491666.78176145745
2025-01-01 09:10:00,491311.35993559763,25060.161,17454.209,498917.3119355977
2025-01-01 09:15:00,492330.67810973787,25279.987,20890.113,496720.5521097379
2025-01-01 09:20:00,493349.99628387805,25499.813,21448.995,497400.8142838781
