Hora,P_carga [kW],FC red,S max need
2025-01-01 00:00:00,82103.12600000002,0.6315625076923079,72980.55644444448
2025-01-01 00:05:00,81370.28762000002,0.6259252893846156,72329.14455111112
2025-01-01 00:10:00,80637.44925000003,0.6202880711538464,71677.73266666669
2025-01-01 00:15:00,79904.61088000002,0.6146508529230771,71026.32078222225
2025-01-01 00:20:00,79171.77250000002,0.6090136346153848,70374.90888888891
2025-01-01 00:25:00,78438.93412000002,0.6033764163076925,69723.49699555557
2025-01-01 00:30:00,77706.09575000002,0.5977391980769232,69072.08511111113
2025-01-01 00:35:00,76973.25738000001,0.592101979846154,68420.67322666668
2025-01-01 00:40:00,76240.41900000001,0.5864647615384616,67769.26133333334
2025-01-01 00:45:00,75507.58063000003,0.5808275433076925,67117.84944888891
2025-01-01 00:50:00,74774.74225000002,0.5751903250000002,66466.43755555557
2025-01-01 00:55:00,74041.90388000001,0.5695531067692309,65815.02567111113
2025-01-01 01:00:00,73309.06550000001,0.5639158884615386,65163.61377777779
2025-01-01 01:05:00,73183.11529666669,0.5629470407435899,65051.6580414815
2025-01-01 01:10:00,73057.16508333336,0.5619781929487181,64939.70229629632
2025-01-01 01:15:00,72931.21487500002,0.5610093451923078,64827.746555555575
2025-01-01 01:20:00,72805.26466666667,0.5600404974358975,64715.79081481482
2025-01-01 01:25:00,72679.31445833335,0.5590716496794873,64603.83507407409
2025-01-01 01:30:00,72553.36425000001,0.558102801923077,64491.879333333345
2025-01-01 01:35:00,72427.41404166668,0.5571339541666668,64379.923592592604
2025-01-01 01:40:00,72301.46383333334,0.5561651064102565,64267.96785185186
2025-01-01 01:45:00,72175.51362500002,0.5551962586538464,64156.01211111113
2025-01-01 01:50:00,72049.56341666667,0.554227410897436,64044.05637037038
2025-01-01 01:55:00,71923.61320833335,0.5532585631410258,63932.10062962965
2025-01-01 02:00:00,71797.66300000002,0.5522897153846156,63820.144888888906
2025-01-01 02:05:00,71673.28954166667,0.5513329964743591,63709.59070370371
2025-01-01 02:10:00,71548.91608333334,0.5503762775641027,63599.03651851854
2025-01-01 02:15:00,71424.54262500002,0.5494195586538463,63488.48233333335
2025-01-01 02:20:00,71300.16916666669,0.5484628397435899,63377.92814814817
2025-01-01 02:25:00,71175.79570833335,0.5475061208333335,63267.37396296298
2025-01-01 02:30:00,71051.42225,0.546549401923077,63156.81977777778
2025-01-01 02:35:00,70927.04879166668,0.5455926830128206,63046.2655925926
2025-01-01 02:40:00,70802.67533333335,0.5446359641025643,62935.71140740743
2025-01-01 02:45:00,70678.301875,0.5436792451923077,62825.157222222224
2025-01-01 02:50:00,70553.92841666668,0.5427225262820513,62714.60303703704
2025-01-01 02:55:00,70429.55495833335,0.541765807371795,62604.04885185187
2025-01-01 03:00:00,70305.18150000002,0.5408090884615386,62493.49466666669
2025-01-01 03:05:00,70912.85804166668,0.545483523397436,63033.65159259261
2025-01-01 03:10:00,71520.53458333334,0.5501579583333335,63573.80851851853
2025-01-01 03:15:00,72128.21112500002,0.5548323932692308,64113.96544444446
2025-01-01 03:20:00,72735.88766666668,0.5595068282051283,64654.12237037038
2025-01-01 03:25:00,73343.56420833335,0.5641812631410258,65194.279296296314
2025-01-01 03:30:00,73951.24075000001,0.5688556980769232,65734.43622222224
2025-01-01 03:35:00,74558.91729166667,0.5735301330128206,66274.59314814815
2025-01-01 03:40:00,75166.59383333335,0.5782045679487181,66814.7500740741
2025-01-01 03:45:00,75774.27037500004,0.5828790028846157,67354.90700000004
2025-01-01 03:50:00,76381.94691666668,0.587553437820513,67895.06392592593
2025-01-01 03:55:00,76989.62345833336,0.5922278727564105,68435.22085185187
2025-01-01 04:00:00,77597.30000000002,0.5969023076923079,68975.3777777778
2025-01-01 04:05:00,79318.81904166669,0.6101447618589746,70505.61692592595
