Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh]
0.0,760.05,55.95,0,0,17.166350913607847,0.0,0.0,816.0,0.8,0.15
0.0,0.0,55.561458,0,0,17.20786294343281,0.0,149.42706,204.98852,0.79716111,0.15
0.0,0.0,55.172917,0,0,17.249374973257776,0.0,0.0,55.172917,0.79692198,0.15
0.0,0.0,54.784375,0,0,17.290887003082744,0.0,0.0,54.784375,0.79672487,0.15
0.0,0.0,54.395833,0,0,17.33239903290771,0.0,0.0,54.395833,0.79652911,0.15
0.0,0.0,54.007292,0,0,17.373911062732674,0.0,0.0,54.007292,0.79633471,0.15
0.0,0.0,53.61875,0,0,17.41542309255764,0.0,0.0,53.61875,0.79614165,0.15
0.0,0.0,53.230208,0,0,17.456935122382603,0.0,0.0,53.230208,0.79594995,0.15
0.0,0.0,52.841667,0,0,17.498447152207568,0.0,0.0,52.841667,0.79575959,0.15
0.0,0.0,52.453125,0,0,17.539959182032533,0.0,0.0,52.453125,0.79557059,0.15
0.0,0.0,52.064583,0,0,17.5814712118575,0.0,0.0,52.064583,0.79538293,0.15
0.0,0.0,51.676042,0,0,17.622983241682466,0.0,0.0,51.676042,0.79519663,0.15
0.0,0.0,51.2875,0,0,17.66449527150743,0.0,0.0,51.2875,0.79501168,0.15
0.0,0.0,49.344792,0,0,17.687908628511504,0.0,0.0,49.344792,0.79482808,0.15
0.0,0.0,47.402083,0,0,17.711321985515582,0.0,0.0,47.402083,0.79465122,0.15
0.0,0.0,45.459375,0,0,17.734735342519656,0.0,0.0,45.459375,0.79448111,0.15
0.0,0.0,43.516667,0,0,17.758148699523733,0.0,0.0,43.516667,0.79431775,0.15
0.0,0.0,41.573958,0,0,17.781562056527807,0.0,0.0,41.573958,0.79416113,0.15
0.0,0.0,39.63125,0,0,17.804975413531885,0.0,0.0,39.63125,0.79401126,0.15
0.0,0.0,37.688542,0,0,17.82838877053596,0.0,0.0,37.688542,0.79386814,0.15
0.0,0.0,35.745833,0,0,17.851802127540033,0.0,0.0,35.745833,0.79373177,0.15
