Hora,P_carga [kW],FC red,S max need
2025-01-01 00:00:00,82103.12600000002,0.46421729706083603,72980.55644444448
2025-01-01 00:05:00,81370.28762000002,0.4600737733179514,72329.14455111112
2025-01-01 00:10:00,80637.44925000003,0.4559302496316077,71677.73266666669
2025-01-01 00:15:00,79904.61087000003,0.45178672588872315,71026.32077333335
2025-01-01 00:20:00,79171.77250000002,0.4476432022023793,70374.90888888891
2025-01-01 00:25:00,78438.93412000002,0.44349967845949473,69723.49699555557
2025-01-01 00:30:00,77706.09575000002,0.43935615477315093,69072.08511111113
2025-01-01 00:35:00,76973.25737000002,0.4352126310302664,68420.6732177778
2025-01-01 00:40:00,76240.41900000001,0.43106910734392256,67769.26133333334
2025-01-01 00:45:00,75507.58062000002,0.4269255836010381,67117.84944000002
2025-01-01 00:50:00,74774.74225000002,0.4227820599146943,66466.43755555557
2025-01-01 00:55:00,74041.90388000001,0.41863853622835046,65815.02567111113
2025-01-01 01:00:00,73309.06550000001,0.4144950124854659,65163.61377777779
2025-01-01 01:05:00,73183.11528666668,0.41378288043341915,65051.65803259261
2025-01-01 01:10:00,73057.16508333336,0.41307074843791314,64939.70229629632
2025-01-01 01:15:00,72931.21487500002,0.41235861641413674,64827.746555555575
2025-01-01 01:20:00,72805.26466666667,0.4116464843903602,64715.79081481482
2025-01-01 01:25:00,72679.31445833335,0.41093435236658393,64603.83507407409
2025-01-01 01:30:00,72553.36425000001,0.4102222203428075,64491.879333333345
2025-01-01 01:35:00,72427.41404166668,0.4095100883190311,64379.923592592604
2025-01-01 01:40:00,72301.46383333334,0.4087979562952546,64267.96785185186
2025-01-01 01:45:00,72175.51362500002,0.40808582427147827,64156.01211111113
2025-01-01 01:50:00,72049.56341666667,0.4073736922477018,64044.05637037038
2025-01-01 01:55:00,71923.61320833335,0.40666156022392547,63932.10062962965
2025-01-01 02:00:00,71797.66300000002,0.40594942820014907,63820.144888888906
2025-01-01 02:05:00,71673.28954166667,0.40524621124037563,63709.59070370371
2025-01-01 02:10:00,71548.91608333334,0.40454299428060236,63599.03651851854
2025-01-01 02:15:00,71424.54262500002,0.40383977732082904,63488.48233333335
2025-01-01 02:20:00,71300.16916666669,0.40313656036105566,63377.92814814817
2025-01-01 02:25:00,71175.79570833335,0.4024333434012823,63267.37396296298
2025-01-01 02:30:00,71051.42225,0.40173012644150885,63156.81977777778
2025-01-01 02:35:00,70927.04879166668,0.4010269094817355,63046.2655925926
2025-01-01 02:40:00,70802.67533333335,0.40032369252196226,62935.71140740743
2025-01-01 02:45:00,70678.301875,0.3996204755621888,62825.157222222224
2025-01-01 02:50:00,70553.92841666668,0.3989172586024155,62714.60303703704
2025-01-01 02:55:00,70429.55495833335,0.3982140416426422,62604.04885185187
2025-01-01 03:00:00,70305.18150000002,0.39751082468286886,62493.49466666669
2025-01-01 03:05:00,70912.85804166668,0.4009466739057081,63033.65159259261
2025-01-01 03:10:00,71520.53458333334,0.4043825231285474,63573.80851851853
2025-01-01 03:15:00,72128.21112500002,0.4078183723513867,64113.96544444446
2025-01-01 03:20:00,72735.88766666668,0.4112542215742259,64654.12237037038
2025-01-01 03:25:00,73343.56420833335,0.4146900707970653,65194.279296296314
2025-01-01 03:30:00,73951.24075000001,0.41812592001990456,65734.43622222224
2025-01-01 03:35:00,74558.91729166667,0.4215617692427438,66274.59314814815
2025-01-01 03:40:00,75166.59383333335,0.42499761846558315,66814.7500740741
2025-01-01 03:45:00,75774.27037500004,0.42843346768842255,67354.90700000004
2025-01-01 03:50:00,76381.94691666668,0.43186931691126174,67895.06392592593
2025-01-01 03:55:00,76989.62345833336,0.4353051661341011,68435.22085185187
2025-01-01 04:00:00,77597.30000000002,0.4387410153569403,68975.3777777778
2025-01-01 04:05:00,79318.81904166669,0.44847461449372916,70505.61692592595
2025-01-01 04:10:00,81040.33808333335,0.4582082136305179,72035.8560740741
