Hora,P_carga [kW],FC red,S max need
2025-01-01 00:00:00,194532.56040601383,0.5502247595574108,172917.8314720123
2025-01-01 00:05:00,192798.0541988173,0.5453188031518935,171376.04817672647
2025-01-01 00:10:00,191063.54789162072,0.5404128464635317,169834.26479255175
2025-01-01 00:15:00,189329.04168442416,0.5355068900580143,168292.48149726592
2025-01-01 00:20:00,187594.5353772276,0.5306009333696525,166750.6981130912
2025-01-01 00:25:00,185860.02917003108,0.5256949769641354,165208.9148178054
2025-01-01 00:30:00,184125.5228628345,0.5207890202757735,163667.13143363068
2025-01-01 00:35:00,182391.01665563797,0.5158830638702562,162125.34813834485
2025-01-01 00:40:00,180656.5104484414,0.5109771074647389,160583.56484305902
2025-01-01 00:45:00,178922.00414124483,0.506071150776377,159041.7814588843
2025-01-01 00:50:00,177187.4979340483,0.5011651943708598,157499.99816359847
2025-01-01 00:55:00,175452.99162685173,0.4962592376824979,155958.21477942375
2025-01-01 01:00:00,173718.4854196552,0.49135328127698064,154416.43148413795
2025-01-01 01:05:00,173388.94295178907,0.49042118834216736,154123.50484603472
2025-01-01 01:10:00,173059.400483923,0.4894890954073542,153830.57820793157
2025-01-01 01:15:00,172729.85798605692,0.48855700238768757,153537.65154316172
2025-01-01 01:20:00,172400.3155181908,0.48762490945287423,153244.72490505848
2025-01-01 01:25:00,172070.7730403247,0.4866928164897766,152951.7982580664
2025-01-01 01:30:00,171741.23056245866,0.485760723526679,152658.87161107437
2025-01-01 01:35:00,171411.68808459255,0.4848286305635813,152365.94496408227
2025-01-01 01:40:00,171082.14560672647,0.48389653760048357,152073.0183170902
2025-01-01 01:45:00,170752.60312886036,0.4829644446373858,151780.0916700981
2025-01-01 01:50:00,170423.06066099426,0.4820323517025726,151487.1650319949
2025-01-01 01:55:00,170093.51818312818,0.4811002587394749,151194.23838500283
2025-01-01 02:00:00,169763.97570526207,0.48016816577637716,150901.31173801076
2025-01-01 02:05:00,169451.174507396,0.47928342461260537,150623.26622879648
2025-01-01 02:10:00,169138.3733195299,0.47839868347711784,150345.220728471
2025-01-01 02:15:00,168825.5721216638,0.47751394231334604,150067.17521925672
2025-01-01 02:20:00,168512.7709337977,0.4766292011778585,149789.12971893128
2025-01-01 02:25:00,168199.9697359316,0.47574446001408666,149511.084209717
2025-01-01 02:30:00,167887.16854806553,0.47485971887859924,149233.03870939158
2025-01-01 02:35:00,167574.36736019942,0.4739749777431118,148954.99320906616
2025-01-01 02:40:00,167261.56616233333,0.4730902365793399,148676.94769985185
2025-01-01 02:45:00,166948.76496446726,0.47220549541556806,148398.90219063757
2025-01-01 02:50:00,166635.96377660116,0.47132075428008063,148120.85669031215
2025-01-01 02:55:00,166323.16257873506,0.4704360131163087,147842.81118109784
2025-01-01 03:00:00,166010.36139086896,0.4695512719808213,147564.7656807724
2025-01-01 03:05:00,167423.69580019944,0.47354881143604166,148821.06293351064
2025-01-01 03:10:00,168837.0302195299,0.47754635091954645,150077.3601951377
2025-01-01 03:15:00,170250.36463886034,0.48154389040305107,151333.65745676475
2025-01-01 03:20:00,171663.6990481908,0.4855414298582715,152589.95470950296
2025-01-01 03:25:00,173077.0334575213,0.4895389693134918,153846.25196224113
2025-01-01 03:30:00,174490.36787685173,0.4935365087969965,155102.5492238682
2025-01-01 03:35:00,175903.7022861822,0.4975340482522168,156358.84647660638
2025-01-01 03:40:00,177317.03670551264,0.5015315877357216,157615.14373823346
2025-01-01 03:45:00,178730.37111984316,0.5055291272050841,158871.44099541614
2025-01-01 03:50:00,180143.7055341736,0.5095266666744467,160127.73825259876
2025-01-01 03:55:00,181557.03994850407,0.5135242061438092,161384.0355097814
2025-01-01 04:00:00,182970.3743628345,0.5175217456131718,162640.332766964
2025-01-01 04:05:00,187140.3250229598,0.5293162241032764,166346.95557596427
2025-01-01 04:10:00,191310.27568308508,0.5411107025933809,170053.57838496452
2025-01-01 04:15:00,195480.2263432104,0.5529051810834856,173760.2011939648
2025-01-01 04:20:00,199650.17699333568,0.5646996595453058,177466.82399407617
2025-01-01 04:25:00,203820.12765346092,0.5764941380354103,181173.4468030764
2025-01-01 04:30:00,207990.07831358627,0.5882886165255149,184880.06961207668
2025-01-01 04:35:00,212160.02897371157,0.6000830950156196,188586.69242107696
2025-01-01 04:40:00,216329.97966383683,0.6118775735905775,192293.31525674387
2025-01-01 04:45:00,220499.93031396208,0.6236720520523975,195999.9380568552
2025-01-01 04:50:00,224669.88096408735,0.6354665305142175,199706.56085696653
2025-01-01 04:55:00,228839.83161421263,0.6472610089760377,203413.1836570779
