Hora,P_base [kW],P_VE [kW],P_DER [kW],P_carga [kW]
2025-01-01 00:00:00,109128.15760000006,347.0784,0.0,109475.23600000006
2025-01-01 00:05:00,108153.79905000007,344.66813,0.0,108498.46718000008
2025-01-01 00:10:00,107179.44050000007,342.25787,0.0,107521.69837000007
2025-01-01 00:15:00,106205.08195000007,339.8476,0.0,106544.92955000006
2025-01-01 00:20:00,105230.72340000006,337.43733,0.0,105568.16073000006
2025-01-01 00:25:00,104256.36485000007,335.02707,0.0,104591.39192000007
2025-01-01 00:30:00,103282.00630000007,332.6168,0.0,103614.62310000007
2025-01-01 00:35:00,102307.64775000006,330.20653,0.0,102637.85428000006
2025-01-01 00:40:00,101333.28920000006,327.79627,0.0,101661.08547000006
2025-01-01 00:45:00,100358.93065000005,325.386,0.0,100684.31665000005
2025-01-01 00:50:00,99384.57210000006,322.97573,0.0,99707.54783000007
2025-01-01 00:55:00,98410.21355000006,320.56547,0.0,98730.77902000006
2025-01-01 01:00:00,97435.85500000005,318.1552,0.0,97754.01020000005
2025-01-01 01:05:00,97273.46190833338,306.10387,0.0,97579.56577833339
2025-01-01 01:10:00,97111.06881666672,294.05253,0.0,97405.12134666673
2025-01-01 01:15:00,96948.67572500005,282.0012,0.0,97230.67692500005
2025-01-01 01:20:00,96786.28263333338,269.94987,0.0,97056.23250333338
2025-01-01 01:25:00,96623.88954166672,257.89853,0.0,96881.78807166673
2025-01-01 01:30:00,96461.49645000005,245.8472,0.0,96707.34365000005
2025-01-01 01:35:00,96299.10335833338,233.79587,0.0,96532.89922833338
2025-01-01 01:40:00,96136.71026666672,221.74453,0.0,96358.45479666672
2025-01-01 01:45:00,95974.31717500005,209.6932,0.0,96184.01037500004
2025-01-01 01:50:00,95811.92408333338,197.64187,0.0,96009.56595333338
2025-01-01 01:55:00,95649.53099166672,185.59053,0.0,95835.12152166672
2025-01-01 02:00:00,95487.13790000005,173.5392,0.0,95660.67710000004
2025-01-01 02:05:00,95324.74480833339,166.3084,0.0,95491.05320833338
2025-01-01 02:10:00,95162.35171666672,159.0776,0.0,95321.42931666672
2025-01-01 02:15:00,94999.95862500006,151.8468,0.0,95151.80542500006
2025-01-01 02:20:00,94837.56553333339,144.616,0.0,94982.18153333338
2025-01-01 02:25:00,94675.17244166673,137.3852,0.0,94812.55764166673
2025-01-01 02:30:00,94512.77935000006,130.1544,0.0,94642.93375000005
2025-01-01 02:35:00,94350.38625833338,122.9236,0.0,94473.30985833338
2025-01-01 02:40:00,94187.99316666673,115.6928,0.0,94303.68596666673
2025-01-01 02:45:00,94025.60007500005,108.462,0.0,94134.06207500005
2025-01-01 02:50:00,93863.20698333338,101.2312,0.0,93964.43818333338
2025-01-01 02:55:00,93700.81389166672,94.0004,0.0,93794.81429166673
2025-01-01 03:00:00,93538.42080000005,86.7696,0.0,93625.19040000005
2025-01-01 03:05:00,94350.38625833338,79.5388,0.0,94429.92505833338
2025-01-01 03:10:00,95162.35171666672,72.308,0.0,95234.65971666672
2025-01-01 03:15:00,95974.31717500005,65.0772,0.0,96039.39437500005
2025-01-01 03:20:00,96786.28263333338,57.8464,0.0,96844.12903333337
2025-01-01 03:25:00,97598.24809166673,50.6156,0.0,97648.86369166673
2025-01-01 03:30:00,98410.21355000006,43.3848,0.0,98453.59835000006
2025-01-01 03:35:00,99222.17900833339,36.154,0.0,99258.33300833339
2025-01-01 03:40:00,100034.14446666672,28.9232,0.0,100063.06766666673
2025-01-01 03:45:00,100846.10992500007,21.6924,0.0,100867.80232500007
2025-01-01 03:50:00,101658.0753833334,14.4616,0.0,101672.5369833334
2025-01-01 03:55:00,102470.04084166673,7.2308,0.0,102477.27164166674
2025-01-01 04:00:00,103282.00630000007,0.0,0.0,103282.00630000007
2025-01-01 04:05:00,105555.5095833334,40.974533,0.0,105596.4841163334
2025-01-01 04:10:00,107829.01286666673,81.949067,0.0,107910.96193366672
2025-01-01 04:15:00,110102.51615000007,122.9236,0.0,110225.43975000006
2025-01-01 04:20:00,112376.0194333334,163.89813,0.0,112539.9175633334
2025-01-01 04:25:00,114649.52271666673,204.87267,0.0,114854.39538666673
2025-01-01 04:30:00,116923.02600000009,245.8472,0.0,117168.87320000009
2025-01-01 04:35:00,119196.52928333341,286.82173,0.0,119483.3510133334
2025-01-01 04:40:00,121470.03256666675,327.79627,0.0,121797.82883666675
2025-01-01 04:45:00,123743.53585000007,368.7708,0.0,124112.30665000007
2025-01-01 04:50:00,126017.03913333341,409.74533,0.0,126426.78446333342
2025-01-01 04:55:00,128290.54241666674,450.71987,0.0,128741.26228666674
2025-01-01 05:00:00,130564.04570000008,491.6944,0.0,131055.74010000007
2025-01-01 05:05:00,131213.61806666674,474.82253,0.0,131688.44059666674
2025-01-01 05:10:00,131863.19043333342,457.95067,0.0,132321.14110333342
2025-01-01 05:15:00,132512.76280000008,441.0788,0.0,132953.84160000007
2025-01-01 05:20:00,133162.33516666674,424.20693,0.0,133586.54209666673
2025-01-01 05:25:00,133811.9075333334,407.33507,0.0,134219.2426033334
2025-01-01 05:30:00,134461.47990000006,390.4632,0.0,134851.94310000006
2025-01-01 05:35:00,135111.05226666675,373.59133,0.0,135484.64359666675
2025-01-01 05:40:00,135760.6246333334,356.71947,0.0,136117.34410333342
2025-01-01 05:45:00,136410.19700000007,339.8476,1.276876,136748.7677240001
2025-01-01 05:50:00,137059.76936666676,322.97573,20.584798,137362.16029866677
2025-01-01 05:55:00,137709.34173333342,306.10387,38.926853,137976.5187503334
2025-01-01 06:00:00,138358.91410000008,289.232,123.69436,138524.45174000008
2025-01-01 06:05:00,138358.91410000008,371.18107,617.5176,138112.57757000008
2025-01-01 06:10:00,138358.91410000008,453.13013,539.49543,138272.54880000008
2025-01-01 06:15:00,138358.91410000008,535.0792,899.74255,137994.2507500001
2025-01-01 06:20:00,138358.91410000008,617.02827,729.1546,138246.78777000008
2025-01-01 06:25:00,138358.91410000008,698.97733,816.89006,138241.00137000007
2025-01-01 06:30:00,138358.91410000008,780.9264,802.84659,138336.99391000008
2025-01-01 06:35:00,138358.91410000008,862.87547,626.61229,138595.1772800001
2025-01-01 06:40:00,138358.91410000008,944.82453,954.38966,138349.3489700001
2025-01-01 06:45:00,138358.91410000008,1026.7736,3570.4884,135815.19930000007
2025-01-01 06:50:00,138358.91410000008,1108.7227,3551.6673,135915.9695000001
2025-01-01 06:55:00,138358.91410000008,1190.6717,3511.6559,136037.92990000008
2025-01-01 07:00:00,138358.91410000008,1272.6208,5758.8735,133872.6614000001
2025-01-01 07:05:00,139170.8795583334,1330.4672,5974.1979,134527.1488583334
2025-01-01 07:10:00,139982.84501666675,1388.3136,5676.8765,135694.28211666673
2025-01-01 07:15:00,140794.81047500006,1446.16,6065.0132,136175.95727500008
2025-01-01 07:20:00,141606.7759333334,1504.0064,2064.6657,141046.1166333334
